"","Scleractinian","Gorgonia","Black_coral","Hydroids","Cnidaria (non Scleractinian)","Sponges","Fleshy macroalgae","Crustose algae","Halimeda","Others","CCA"
"6_TUARAR1_8",60,0,0,0,0,0,0,0,0,0,2.67
"6_TUARAR1_9",56,0,0,0,0,0,0,0,0,0,4
"6_TUARAR1_10",63.99,0,0,0,0,0,0,0,0,0,0
"6_TUARAR1_11",38.67,0,0,0,0,0,0,0,0,0,2.67
"6_TUARAR1_12",41.34,0,0,0,0,0,0,0,0,0,13.33
"6_TUARAR1_13",40,0,0,0,0,0,0,0,0,0,2.67
"6_TUARAR1_14",80,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR1_15",34.67,0,0,0,0,0,1.33,0,0,0,2.67
"6_TUARAR1_16",28,0,0,0,0,0,0,0,0,0,0
"6_TUARAR1_17",32,0,0,0,0,0,0,0,0,0,5.34
"6_TUARAR1_18",37.33,0,0,0,0,0,0,0,0,0,13.33
"6_TUARAR1_19",55.99,0,0,0,0,0,0,0,0,0,4
"6_TUARAR1_20",23.99,0,0,0,0,1.33,1.33,0,0,0,14.67
"6_TUARAR1_21",49.34,0,0,0,0,1.33,0,0,0,0,9.33
"6_TUARAR1_22",9.33,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR1_23",61.33,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR1_24",48,0,0,0,0,4,0,0,0,0,4
"6_TUARAR1_25",52,0,0,0,0,0,0,0,0,0,0
"6_TUARAR1_26",41.34,0,0,0,0,1.33,0,0,0,0,2.67
"6_TUARAR1_27",53.34,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR1_28",38.66,0,0,0,0,0,0,0,0,0,2.67
"6_TUARAR1_29",21.32,0,0,0,0,1.33,0,0,0,0,4
"6_TUARAR1_30",34.67,0,0,0,0,0,0,0,0,0,5.33
"6_TUARAR2_1",8,0,0,0,0,0,0,0,0,0,4
"6_TUARAR2_2",8,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR2_3",29.34,0,0,0,0,0,0,0,0,0,8
"6_TUARAR2_4",57.32,0,0,0,0,0,0,0,0,0,5.33
"6_TUARAR2_5",12,0,0,0,0,0,0,0,0,0,12
"6_TUARAR2_6",14.67,0,0,0,0,1.33,0,0,0,0,16
"6_TUARAR2_7",37.33,0,0,0,0,0,0,0,0,0,22.67
"6_TUARAR2_8",14.66,0,0,0,0,0,0,0,0,0,0
"6_TUARAR2_9",17.34,0,0,0,0,0,0,0,0,0,14.67
"6_TUARAR2_10",36.01,0,0,0,0,0,0,0,0,0,5.33
"6_TUARAR2_11",9.34,0,0,0,0,0,0,0,0,0,2.67
"6_TUARAR2_12",6.66,0,0,0,0,0,0,0,0,0,8
"6_TUARAR2_13",29.33,0,0,0,0,0,0,0,0,0,13.33
"6_TUARAR2_14",9.33,0,0,0,0,0,0,0,0,0,0
"6_TUARAR2_15",34.66,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR2_16",14.67,0,0,0,0,0,0,0,0,4,4
"6_TUARAR2_17",30.67,0,0,0,0,0,0,0,0,0,0
"6_TUARAR2_18",30.67,0,0,0,0,0,0,0,0,0,4
"6_TUARAR2_19",9.33,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR2_20",14.66,0,0,0,0,0,0,0,0,0,5.33
"6_TUARAR2_21",26.67,0,0,0,0,0,0,0,0,0,0
"6_TUARAR2_22",5.34,0,0,0,0,0,0,0,0,0,9.33
"6_TUARAR2_23",22.66,0,0,0,0,0,0,0,0,0,9.33
"6_TUARAR2_24",7.99,0,0,0,0,0,0,0,0,0,1.33
"6_TUARAR2_25",25.33,0,0,0,0,0,0,0,0,0,4
"6_TUARAR2_26",12,0,0,0,0,0,0,0,0,0,6.67
"6_TUARAR2_27",8,0,0,0,0,0,0,0,0,0,9.33
"6_TUARAR2_28",5.33,0,0,0,0,0,0,0,0,0,13.33
"6_TUARAR2_29",10.66,0,0,0,0,0,0,0,0,0,5.33
"6_TUARAR2_30",12,0,0,0,0,0,0,0,0,0,1.33
"6_TUATIK1_1",36,0,0,0,0,0,2.67,0,9.33,0,0
"6_TUATIK1_2",62.67,0,0,0,0,0,0,0,22.67,0,0
"6_TUATIK1_3",64,0,0,0,0,0,0,0,14.67,0,0
"6_TUATIK1_4",53.33,0,0,0,0,0,0,0,20,0,0
"6_TUATIK1_5",33.33,0,0,0,0,0,0,0,30.67,0,0
"6_TUATIK1_6",34.66,0,0,0,0,0,0,0,22.67,0,0
"6_TUATIK1_7",37.33,0,0,0,0,0,0,0,24,0,0
"6_TUATIK1_8",60,0,0,0,0,0,0,0,10.67,0,0
"6_TUATIK1_9",33.33,0,0,0,0,0,0,0,26.67,0,0
"6_TUATIK1_10",52,0,0,0,0,0,0,0,13.33,0,0
"6_TUATIK1_11",50.66,0,0,0,0,0,0,1.33,21.33,0,0
"6_TUATIK1_12",37.33,0,0,0,0,0,0,0,28,0,0
"6_TUATIK1_13",57.33,0,0,0,0,0,1.33,0,12,0,0
"6_TUATIK1_14",24,0,0,0,0,0,6.67,0,9.33,0,0
"6_TUATIK1_15",56,0,0,0,0,0,0,0,12,0,0
"6_TUATIK1_16",37.33,0,0,0,0,0,2.67,0,10.67,0,0
"6_TUATIK1_17",36,0,0,0,0,0,0,0,28,0,0
"6_TUATIK1_18",42.67,0,0,0,0,0,0,0,18.67,0,0
"6_TUATIK1_19",41.33,0,0,0,0,0,0,0,12,0,0
"6_TUATIK1_20",52,0,0,0,0,0,0,0,12,0,1.33
"6_TUATIK1_21",52,0,0,0,0,0,0,0,9.33,0,0
"6_TUATIK1_22",35.99,0,0,0,0,1.33,0,0,25.33,0,0
"6_TUATIK1_23",45.33,0,0,0,0,0,0,0,21.33,0,0
"6_TUATIK1_24",32,0,0,0,0,0,0,0,14.67,0,0
"6_TUATIK1_25",33.32,0,0,0,0,0,0,4,38.67,0,0
"6_TUATIK1_26",60,0,0,0,0,0,0,0,9.33,0,0
"6_TUATIK1_27",43.99,0,0,0,0,0,0,0,24,0,0
"6_TUATIK1_28",57.33,0,0,0,0,0,0,0,16,0,0
"6_TUATIK1_29",54.67,0,0,0,0,0,0,0,13.33,0,0
"6_TUATIK1_30",36,0,0,0,0,0,0,0,17.33,0,1.33
"6_TUATIK2_1",35.99,0,0,0,0,0,13.33,0,0,1.33,6.66
"6_TUATIK2_2",29.33,0,0,0,0,0,28,0,0,0,1.33
"6_TUATIK2_3",21.33,0,0,0,0,0,40,0,0,0,2.67
"6_TUATIK2_4",30.66,0,0,0,0,0,36,0,0,0,2.67
"6_TUATIK2_5",51.99,0,0,0,0,0,17.33,0,0,0,0
"6_TUATIK2_6",34.66,0,0,0,0,0,37.33,0,0,0,0
"6_TUATIK2_7",33.33,0,0,0,0,0,14.67,0,0,0,4
"6_TUATIK2_8",34.66,0,0,0,0,0,9.33,0,0,0,0
"6_TUATIK2_9",18.66,0,0,0,0,0,24,0,0,0,0
"6_TUATIK2_10",40,0,0,0,0,0,33.33,0,0,0,2.66
"6_TUATIK2_11",33.32,0,0,0,0,0,30.67,0,0,0,2.67
"6_TUATIK2_12",50.66,0,0,0,0,0,14.67,0,0,0,10.67
"6_TUATIK2_13",29.33,0,0,0,0,0,38.67,0,0,0,1.33
"6_TUATIK2_14",48,0,0,0,0,0,13.33,0,0,0,1.33
"6_TUATIK2_15",50.66,0,0,0,0,0,14.67,0,0,0,2.67
"6_TUATIK2_16",57.33,0,0,0,0,0,1.33,0,0,0,5.33
"6_TUATIK2_17",53.33,0,0,0,0,0,26.67,0,0,0,0
"6_TUATIK2_18",41.32,0,0,0,0,0,16,0,0,0,6.67
"6_TUATIK2_19",55.99,0,0,0,0,0,8,0,0,0,10.67
"6_TUATIK2_20",34.65,0,0,0,0,0,20,0,0,0,0
"6_TUATIK2_21",48,0,0,0,0,0,22.67,0,0,0,0
"6_TUATIK2_22",37.32,0,0,0,0,0,28,0,0,0,0
"6_TUATIK2_23",48,0,0,0,0,0,20,0,0,0,0
"6_TUATIK2_24",31.99,0,0,0,0,0,20,0,0,0,0
"6_TUATIK2_25",31.99,0,0,0,0,0,29.33,0,0,0,5.33
"6_TUATIK2_26",45.33,0,0,0,0,0,22.67,0,0,0,0
"6_TUATIK2_27",50.68,0,0,0,0,0,16,0,0,0,1.33
"6_TUATIK2_28",52,0,0,0,0,0,14.66,0,0,0,1.33
"6_TUATIK2_29",53.33,0,0,0,0,0,22.67,0,0,0,0
"6_TUATIK2_30",35.99,0,0,0,0,0,13.33,0,0,0,0
"20_GAMMAN1_1",14.67,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_2",32,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_3",10.66,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_4",11.99,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_5",19.99,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_6",9.32,0,0,0,0,0,0,0,0,0,4
"20_GAMMAN1_7",34.67,0,0,0,0,0,0,0,0,1.33,0
"20_GAMMAN1_8",12,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_9",35.98,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_10",33.34,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_11",13.34,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_12",4,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_13",17.33,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_14",13.33,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_15",6.66,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_16",9.32,0,0,0,0,0,0,0,0,0,2.67
"20_GAMMAN1_17",49.32,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_18",17.34,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_19",25.33,0,0,0,0,0,0,0,0,0,2.67
"20_GAMMAN1_20",44,0,0,0,0,0,0,0,0,0,1.33
"20_GAMMAN1_21",25.32,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_22",77.33,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_23",15.99,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_24",16,0,0,0,0,1.33,0,0,0,0,4
"20_GAMMAN1_25",62.67,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_26",10.66,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_27",14.66,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_28",23.99,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_29",2.67,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN1_30",18.66,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN2_1",26.67,0,0,0,0,0,2.66,0,0,0,5.33
"20_GAMMAN2_2",59.99,0,0,0,0,0,0,0,6.67,0,9.33
"20_GAMMAN2_3",48,0,0,0,0,0,0,0,0,1.33,4
"20_GAMMAN2_4",51.99,0,0,0,0,0,0,0,6.67,0,13.33
"20_GAMMAN2_5",18.66,0,0,0,0,0,0,0,1.33,0,9.33
"20_GAMMAN2_6",21.33,0,0,0,0,0,0,0,13.33,0,16
"20_GAMMAN2_7",26.67,0,0,0,0,0,0,0,0,0,16
"20_GAMMAN2_8",34.66,0,0,0,0,0,0,0,2.67,0,14.67
"20_GAMMAN2_9",51.98,0,0,0,0,0,0,0,0,0,12
"20_GAMMAN2_10",33.33,0,0,0,0,0,0,0,2.67,0,24
"20_GAMMAN2_11",33.32,0,0,0,0,0,0,0,0,0,8
"20_GAMMAN2_12",66.66,0,0,0,0,0,0,0,4,0,4
"20_GAMMAN2_13",30.67,0,0,0,0,0,0,0,0,0,18.67
"20_GAMMAN2_14",42.68,0,0,0,0,0,0,0,0,0,10.67
"20_GAMMAN2_15",46.65,0,0,0,0,0,0,0,2.67,0,8
"20_GAMMAN2_16",45.32,0,0,0,0,0,0,0,2.67,0,6.67
"20_GAMMAN2_17",56,0,0,0,0,0,0,0,1.33,0,10.67
"20_GAMMAN2_18",69.33,0,0,0,0,0,0,0,1.33,0,5.33
"20_GAMMAN2_19",60.01,0,0,0,0,0,0,0,0,0,0
"20_GAMMAN2_20",66.66,0,0,0,0,0,0,0,0,0,10.67
"20_GAMMAN2_21",26.66,0,0,0,0,0,0,0,0,0,4
"20_GAMMAN2_22",25.33,0,0,0,0,0,5.33,0,4,0,5.33
"20_GAMMAN2_23",58.67,0,0,0,0,0,0,0,20,0,2.67
"20_GAMMAN2_24",68,0,0,0,0,0,4,0,0,0,5.33
"20_GAMMAN2_25",14.66,0,0,0,0,0,0,0,2.67,0,6.67
"20_GAMMAN2_26",45.33,0,0,0,0,0,0,0,9.33,0,5.33
"20_GAMMAN2_27",54.66,0,0,0,0,0,0,0,1.33,0,8
"20_GAMMAN2_28",30.67,0,0,0,0,0,0,0,1.33,0,9.33
"20_GAMMAN2_29",23.99,0,0,0,0,0,0,0,8,0,13.33
"20_GAMMAN2_30",82.66,0,0,0,0,0,0,0,0,0,5.33
"20_SOCBOR1_1",53.33,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_2",51.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_3",47.99,0,0,0,0,0,0,0,0,0,1.33
"20_SOCBOR1_4",59.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_5",68,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_6",25.33,0,0,0,0,1.33,0,0,1.33,0,1.33
"20_SOCBOR1_7",44,0,0,0,0,0,0,0,0,0,1.33
"20_SOCBOR1_8",27.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_9",60.01,0,0,0,0,0,2.67,0,0,0,1.33
"20_SOCBOR1_10",42.67,0,0,0,0,0,0,0,0,0,4
"20_SOCBOR1_11",66.65,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_12",49.33,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_13",38.67,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_14",50.65,0,0,0,1.33,1.33,0,0,0,0,0
"20_SOCBOR1_15",40,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_16",38.67,0,0,0,0,0,0,0,0,0,1.33
"20_SOCBOR1_17",49.33,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_18",33.34,0,0,0,0,0,0,0,0,0,1.33
"20_SOCBOR1_19",47.99,0,0,0,0,0,0,0,0,0,1.33
"20_SOCBOR1_20",50.66,0,0,0,0,0,0,0,0,1.33,0
"20_SOCBOR1_21",56,0,0,0,0,1.33,0,0,0,0,5.33
"20_SOCBOR1_22",41.32,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_23",58.67,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_24",49.34,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_25",54.67,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_26",28,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_27",35.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_28",25.33,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR1_29",44,0,0,0,0,0,0,0,0,0,4
"20_SOCBOR1_30",44,0,0,0,0,0,0,0,1.33,0,1.33
"20_SOCBOR2_1",41.32,0,0,0,0,0,0,0,10.67,0,0
"20_SOCBOR2_2",57.34,0,0,0,0,1.33,0,0,0,0,0
"20_SOCBOR2_3",58.66,0,0,0,0,1.33,0,0,4,0,4
"20_SOCBOR2_4",35.99,0,0,0,0,1.33,0,0,1.33,0,0
"20_SOCBOR2_5",37.33,0,0,0,0,0,0,0,1.33,0,0
"20_SOCBOR2_6",46.67,0,0,0,0,0,0,0,2.67,0,2.67
"20_SOCBOR2_7",14.68,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_8",28,0,0,0,0,2.67,0,0,0,0,0
"20_SOCBOR2_9",5.33,0,0,0,0,2.67,0,0,0,0,0
"20_SOCBOR2_10",63.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_11",16,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_12",38.66,0,0,0,0,0,0,0,6.67,0,0
"20_SOCBOR2_13",24,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_14",16,0,0,0,0,1.33,0,0,0,0,0
"20_SOCBOR2_15",55.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_16",18.67,0,0,0,0,4,0,0,0,0,0
"20_SOCBOR2_17",10.65,0,0,0,0,8,0,0,0,0,0
"20_SOCBOR2_18",45.33,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_19",53.33,0,0,0,0,1.33,0,0,0,0,0
"20_SOCBOR2_20",47.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_21",42.66,0,0,0,0,6.67,0,0,0,0,2.67
"20_SOCBOR2_22",1.33,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_23",15.99,0,0,0,0,0,0,0,0,0,0
"20_SOCBOR2_24",26.66,0,0,0,0,1.33,0,0,0,0,0
"20_SOCBOR2_25",36,0,0,0,0,0,0,0,1.33,0,4
"20_SOCBOR2_26",50.67,0,0,0,0,1.33,0,0,0,0,2.67
"20_SOCBOR2_27",51.99,0,0,0,0,1.33,0,0,0,0,5.33
"20_SOCBOR2_28",58.67,0,0,0,0,0,0,0,1.33,0,2.66
"20_SOCBOR2_29",41.33,0,0,0,0,4,0,0,0,0,2.67
"20_SOCBOR2_30",10.66,0,0,0,0,2.66,0,0,0,0,0
"20_SOCMOO1_1",14.67,0,0,0,0,4,0,4,0,0,9.33
"20_SOCMOO1_2",15.99,0,0,0,0,2.67,4,0,0,0,1.33
"20_SOCMOO1_3",20,0,0,0,0,0,0,0,0,0,9.33
"20_SOCMOO1_4",19.99,0,0,0,0,0,8,0,0,0,9.33
"20_SOCMOO1_5",13.33,0,0,0,0,1.33,0,6.67,0,0,2.67
"20_SOCMOO1_6",25.34,0,0,0,0,1.33,0,6.67,0,0,1.33
"20_SOCMOO1_7",30.66,0,0,0,0,0,0,0,0,0,5.33
"20_SOCMOO1_8",41.33,0,0,0,0,1.33,0,0,0,0,0
"20_SOCMOO1_9",21.34,0,0,0,0,0,0,0,0,0,1.33
"20_SOCMOO1_10",2.66,0,0,0,0,0,0,0,0,0,1.33
"20_SOCMOO1_11",23.99,0,0,0,0,0,0,0,0,0,8
"20_SOCMOO1_12",31.99,0,0,0,0,0,0,0,0,0,1.33
"20_SOCMOO1_13",47.98,0,0,0,0,1.33,0,0,1.33,0,4
"20_SOCMOO1_14",37.34,0,0,0,0,1.33,0,0,0,0,9.33
"20_SOCMOO1_15",32,0,0,0,0,0,0,0,0,0,0
"20_SOCMOO1_16",46.66,0,0,0,0,0,0,0,1.33,0,8
"20_SOCMOO1_17",57.33,0,0,0,0,1.33,0,0,0,0,4
"20_SOCMOO1_18",32,0,0,0,0,0,0,0,0,0,1.33
"20_SOCMOO1_19",50.67,0,0,0,0,4,0,1.33,1.33,0,4
"20_SOCMOO1_20",33.32,0,0,0,0,1.33,0,0,0,0,0
"20_SOCMOO1_21",5.34,0,0,0,0,0,0,5.33,0,0,0
"20_SOCMOO1_22",11.99,0,0,0,0,0,0,2.67,0,0,4
"20_SOCMOO1_23",28,0,0,0,0,0,0,1.33,0,0,0
"20_SOCMOO1_24",30.67,0,0,0,0,0,0,0,0,0,0
"20_SOCMOO1_25",62.67,0,0,0,0,0,0,0,0,0,5.33
"20_SOCMOO1_26",1.33,0,0,0,0,0,0,0,0,0,0
"20_SOCMOO1_27",34.66,0,0,0,0,2.67,0,0,0,0,4
"20_SOCMOO1_28",9.33,0,0,0,0,0,0,1.33,0,0,2.67
"20_SOCMOO1_29",9.33,0,0,0,0,0,0,2.67,0,0,1.33
"20_SOCMOO1_30",20,0,0,0,0,1.33,0,2.67,0,0,20
"20_SOCMOO2_1",57.32,0,0,0,0,0,0,0,1.33,0,8
"20_SOCMOO2_2",36,0,0,0,0,2.67,0,0,1.33,0,8
"20_SOCMOO2_3",41.31,0,0,0,0,0,0,0,1.33,0,5.33
"20_SOCMOO2_4",46.67,0,0,0,0,4,0,0,8,0,8
"20_SOCMOO2_5",25.32,0,0,0,0,0,0,0,10.67,0,9.33
"20_SOCMOO2_6",39.99,0,0,0,0,0,0,0,12,0,12
"20_SOCMOO2_7",39.99,0,0,0,0,1.33,0,0,0,1.33,1.33
"20_SOCMOO2_8",45.33,0,0,0,0,1.33,0,0,5.33,0,17.33
"20_SOCMOO2_9",58.65,0,0,0,0,0,0,0,10.67,0,2.67
"20_SOCMOO2_10",42.66,0,0,0,0,0,0,0,4,0,10.67
"20_SOCMOO2_11",33.33,0,0,0,0,2.67,0,0,2.67,0,6.67
"20_SOCMOO2_12",70.64,0,0,0,0,0,0,0,0,0,6.67
"20_SOCMOO2_13",45.32,0,0,0,0,0,0,0,0,0,5.33
"20_SOCMOO2_14",44.01,0,0,0,0,0,0,0,0,0,9.33
"20_SOCMOO2_15",45.33,0,0,0,0,0,0,0,0,0,4
"20_SOCMOO2_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20_SOCMOO2_17",10.67,0,0,0,0,0,0,0,0,0,0
"20_SOCMOO2_18",4,0,0,0,0,0,0,0,0,0,0
"20_SOCMOO2_19",36,0,0,0,0,2.67,0,0,2.67,0,5.33
"20_SOCMOO2_20",37.33,0,0,0,0,0,0,0,0,0,9.33
"20_SOCMOO2_21",10.66,0,0,0,0,0,0,0,0,0,2.67
"20_SOCMOO2_22",34.66,0,0,0,0,4,0,0,6.67,0,6.67
"20_SOCMOO2_23",55.98,0,0,0,0,0,0,0,4,0,8
"20_SOCMOO2_24",9.33,0,0,0,0,2.67,0,0,10.67,0,2.67
"20_SOCMOO2_25",56,0,0,0,0,1.33,0,0,1.33,0,5.33
"20_SOCMOO2_26",52.01,0,0,0,0,0,0,0,6.67,0,1.33
"20_SOCMOO2_27",52,0,0,0,0,0,0,0,6.67,0,5.33
"20_SOCMOO2_28",23.99,0,0,0,0,0,0,0,2.67,0,21.33
"20_SOCMOO2_29",39.99,0,0,0,0,6.67,0,0,1.33,0,6.67
"20_SOCMOO2_30",46.65,0,0,0,0,0,0,0,0,0,4
"20_SOCTAH1_1",31.99,0,0,0,0,0,0,0,0,0,10.67
"20_SOCTAH1_2",51.98,0,0,0,0,0,0,0,0,0,2.67
"20_SOCTAH1_3",69.32,0,0,0,0,0,0,0,0,0,4
"20_SOCTAH1_4",74.67,0,0,0,0,0,0,0,0,0,6.67
"20_SOCTAH1_5",38.67,0,0,0,0,0,0,0,0,0,20
"20_SOCTAH1_6",18.66,0,0,0,0,0,0,0,0,0,0
"20_SOCTAH1_7",70.67,0,0,0,0,0,0,0,0,0,4
"20_SOCTAH1_8",54.67,0,0,0,0,0,0,0,0,0,5.33
"20_SOCTAH1_9",68,0,0,0,0,0,0,0,0,0,0
"20_SOCTAH1_10",66.66,0,0,0,0,0,0,0,0,1.33,1.33
"20_SOCTAH1_11",46.66,0,0,0,0,1.33,0,0,0,0,6.67
"20_SOCTAH1_12",45.32,0,0,0,0,0,0,0,0,0,2.67
"20_SOCTAH1_13",73.34,0,0,0,0,0,0,0,0,0,4
"20_SOCTAH1_14",62.65,0,0,0,0,0,0,0,0,0,5.33
"20_SOCTAH1_15",46.66,0,0,0,0,0,0,0,0,0,5.33
"20_SOCTAH1_16",47.99,0,0,0,0,0,0,0,0,0,2.67
"20_SOCTAH1_17",69.33,0,0,0,0,0,0,0,0,0,0
"20_SOCTAH1_18",56,0,0,0,0,0,0,0,0,0,8
"20_SOCTAH1_19",81.33,0,0,0,0,0,0,0,0,0,2.67
"20_SOCTAH1_20",58.66,0,0,0,0,0,0,0,0,0,5.33
"20_SOCTAH1_21",69.34,0,0,0,0,0,0,0,0,0,1.33
"20_SOCTAH1_22",67.98,0,0,0,0,0,0,0,1.33,0,4
"20_SOCTAH1_23",73.33,0,0,0,0,0,0,0,0,1.33,0
"20_SOCTAH1_24",57.33,0,0,0,0,0,0,0,0,0,4
"20_SOCTAH1_25",70.67,0,0,0,0,0,0,0,0,0,6.67
"20_SOCTAH1_26",62.67,0,0,0,0,0,0,0,0,0,1.33
"20_SOCTAH1_27",45.33,0,0,0,0,0,0,0,0,0,1.33
"20_SOCTAH1_28",68,0,0,0,0,0,0,0,0,0,0
"20_SOCTAH1_29",55.99,0,0,0,0,0,0,0,0,0,0
"20_SOCTAH1_30",58.66,0,0,0,0,0,0,0,0,0,5.33
"20_SOCTAH2_1",34.65,0,0,0,0,2.67,0,0,0,0,20
"20_SOCTAH2_2",26.66,0,0,0,0,2.67,0,0,1.33,0,4
"20_SOCTAH2_3",16,0,0,0,0,1.33,0,0,1.33,0,0
"20_SOCTAH2_4",39.99,0,0,0,0,0,0,0,0,2.67,4
"20_SOCTAH2_5",61.34,0,0,0,0,1.33,0,0,0,0,1.33
"20_SOCTAH2_6",25.33,0,0,0,0,2.67,0,0,0,0,6.67
"20_SOCTAH2_7",41.33,0,0,0,1.33,0,0,0,0,0,6.67
"20_SOCTAH2_8",30.67,0,0,0,1.33,1.33,0,0,0,0,5.33
"20_SOCTAH2_9",14.65,0,0,0,0,0,0,0,0,1.33,4
"20_SOCTAH2_10",21.33,0,0,0,0,5.33,0,0,0,0,6.67
"20_SOCTAH2_11",52,0,0,0,0,1.33,0,0,1.33,0,10.67
"20_SOCTAH2_12",49.33,0,0,0,0,1.33,0,0,0,0,8
"20_SOCTAH2_13",26.66,0,0,0,0,2.67,0,0,0,0,8
"20_SOCTAH2_14",37.32,0,0,0,0,1.33,0,0,0,0,5.33
"20_SOCTAH2_15",41.32,0,0,0,0,4,0,0,0,9.33,13.33
"20_SOCTAH2_16",22.66,0,0,0,0,2.67,0,0,0,0,26.67
"20_SOCTAH2_17",26.67,0,0,0,1.33,0,0,0,0,0,18.67
"20_SOCTAH2_18",42.65,0,0,0,4,9.34,0,0,1.33,0,12
"20_SOCTAH2_19",56.01,0,0,0,2.67,0,0,0,0,0,9.33
"20_SOCTAH2_20",73.34,0,0,0,1.33,0,0,0,0,0,16
"20_SOCTAH2_21",44,0,0,0,5.33,4,0,0,0,0,12
"20_SOCTAH2_22",25.33,0,0,0,13.33,0,0,0,0,0,20
"20_SOCTAH2_23",29.32,0,0,0,1.33,1.33,0,0,1.33,0,8
"20_SOCTAH2_24",36,0,0,0,24,1.33,0,0,0,0,6.67
"20_SOCTAH2_25",26.66,0,0,0,0,2.67,0,0,0,0,10.67
"20_SOCTAH2_26",40.01,0,0,0,2.67,0,0,0,0,0,5.33
"20_SOCTAH2_27",57.33,0,0,0,5.33,0,0,0,0,0,2.67
"20_SOCTAH2_28",54.65,0,0,0,1.33,2.67,0,0,0,0,6.67
"20_SOCTAH2_29",40,0,0,0,0,4,0,0,0,0,2.67
"20_SOCTAH2_30",26.67,0,0,0,2.67,2.66,0,0,0,0,17.33
"20_TUAMAK1_1",44,0,0,0,0,0,0,0,0,0,1.33
"20_TUAMAK1_2",74.67,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK1_3",69.32,0,0,0,0,0,0,0,1.33,0,1.33
"20_TUAMAK1_4",25.33,0,0,0,0,0,0,0,0,0,4
"20_TUAMAK1_5",46.67,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK1_6",48,0,0,0,0,0,0,0,0,0,2.67
"20_TUAMAK1_7",82.67,0,0,0,0,0,1.33,0,0,0,0
"20_TUAMAK1_8",68,0,0,0,0,0,0,0,0,0,6.67
"20_TUAMAK1_9",75.98,0,0,0,0,0,0,0,0,0,2.67
"20_TUAMAK1_10",62.66,0,0,0,0,0,0,0,0,0,1.33
