"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","Rubble","ID","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015"
"1340","Moorea_2","40",27,1.33,-17.4773,-149.7596,54.67,0,6.67,"40_SOCMOO2_27",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1341","Moorea_2","40",28,0,-17.4773,-149.7596,50.67,0,0,"40_SOCMOO2_28",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1342","Moorea_2","40",29,0,-17.4773,-149.7596,81.33,0,8,"40_SOCMOO2_29",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1343","Moorea_2","40",3,0,-17.4773,-149.7596,24,0,62.67,"40_SOCMOO2_3",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1344","Moorea_2","40",30,0,-17.4773,-149.7596,34.66,0,61.33,"40_SOCMOO2_30",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1345","Moorea_2","40",4,1.33,-17.4773,-149.7596,76,0,4,"40_SOCMOO2_4",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1346","Moorea_2","40",5,0,-17.4773,-149.7596,84,0,0,"40_SOCMOO2_5",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1347","Moorea_2","40",6,0,-17.4773,-149.7596,62.66,0,22.67,"40_SOCMOO2_6",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1348","Moorea_2","40",7,4,-17.4773,-149.7596,17.33,0,76,"40_SOCMOO2_7",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1349","Moorea_2","40",8,6.66,-17.4773,-149.7596,10.67,0,80,"40_SOCMOO2_8",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1350","Moorea_2","40",9,6.66,-17.4773,-149.7596,44,0,49.33,"40_SOCMOO2_9",122.021687,23.5437547,26.55253,0.464,27.733,27.67753,"Volcanic Island","North-east","Moderate","Sand and rubbe","Sediment substrate","CCA",22,3,1,1,1
"1351","Moorea_2","6",1,65.33,-17.4773,-149.7596,30.66,0,0,"6_SOCMOO2_1",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1352","Moorea_2","6",10,52,-17.4773,-149.7596,32,9.33,0,"6_SOCMOO2_10",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1353","Moorea_2","6",11,60.01,-17.4773,-149.7596,42.67,0,18.67,"6_SOCMOO2_11",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1354","Moorea_2","6",12,54.67,-17.4773,-149.7596,49.34,0,0,"6_SOCMOO2_12",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1355","Moorea_2","6",13,40,-17.4773,-149.7596,46.66,0,0,"6_SOCMOO2_13",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1356","Moorea_2","6",14,44,-17.4773,-149.7596,44,4,0,"6_SOCMOO2_14",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1357","Moorea_2","6",15,57.33,-17.4773,-149.7596,46.67,0,5.33,"6_SOCMOO2_15",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1358","Moorea_2","6",16,70.67,-17.4773,-149.7596,17.33,8,22.67,"6_SOCMOO2_16",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1359","Moorea_2","6",17,73.34,-17.4773,-149.7596,28,0,13.33,"6_SOCMOO2_17",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1360","Moorea_2","6",18,48,-17.4773,-149.7596,49.33,0,5.33,"6_SOCMOO2_18",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1361","Moorea_2","6",19,80,-17.4773,-149.7596,54.67,12,0,"6_SOCMOO2_19",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1362","Moorea_2","6",2,37.33,-17.4773,-149.7596,52,0,0,"6_SOCMOO2_2",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1363","Moorea_2","6",20,62.67,-17.4773,-149.7596,41.33,16,14.67,"6_SOCMOO2_20",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1364","Moorea_2","6",21,45.32,-17.4773,-149.7596,36,8,32,"6_SOCMOO2_21",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1365","Moorea_2","6",22,69.34,-17.4773,-149.7596,72,0,0,"6_SOCMOO2_22",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1366","Moorea_2","6",23,61.33,-17.4773,-149.7596,41.33,0,22.67,"6_SOCMOO2_23",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1367","Moorea_2","6",24,29.32,-17.4773,-149.7596,66.67,0,13.33,"6_SOCMOO2_24",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1368","Moorea_2","6",25,80,-17.4773,-149.7596,81.34,0,0,"6_SOCMOO2_25",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1369","Moorea_2","6",26,44.01,-17.4773,-149.7596,25.33,0,9.33,"6_SOCMOO2_26",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1370","Moorea_2","6",27,70.67,-17.4773,-149.7596,45.33,2.67,4,"6_SOCMOO2_27",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1371","Moorea_2","6",28,73.33,-17.4773,-149.7596,37.33,1.33,0,"6_SOCMOO2_28",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1372","Moorea_2","6",29,61.33,-17.4773,-149.7596,16,0,0,"6_SOCMOO2_29",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1373","Moorea_2","6",3,60,-17.4773,-149.7596,26.66,0,0,"6_SOCMOO2_3",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1374","Moorea_2","6",30,53.33,-17.4773,-149.7596,76,1.33,0,"6_SOCMOO2_30",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1375","Moorea_2","6",4,50.66,-17.4773,-149.7596,40,0,17.33,"6_SOCMOO2_4",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1376","Moorea_2","6",5,37.32,-17.4773,-149.7596,34.67,0,0,"6_SOCMOO2_5",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1377","Moorea_2","6",6,69.33,-17.4773,-149.7596,33.34,0,32,"6_SOCMOO2_6",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1378","Moorea_2","6",7,64,-17.4773,-149.7596,50.67,0,14.67,"6_SOCMOO2_7",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1379","Moorea_2","6",8,73.33,-17.4773,-149.7596,33.33,0,4,"6_SOCMOO2_8",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1380","Moorea_2","6",9,64,-17.4773,-149.7596,24,2.67,0,"6_SOCMOO2_9",524.258901,100,26.56862,0.611,27.733,27.733,"Volcanic Island","North-east","Gentle","Corals and substrate","Fixed substrate","None",13,3,1,1,1
"1381","Moorea_2","60",1,9.33,-17.4773,-149.7596,50.67,0,8,"60_SOCMOO2_1",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1382","Moorea_2","60",10,6.66,-17.4773,-149.7596,32,0,8,"60_SOCMOO2_10",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1383","Moorea_2","60",11,7.99,-17.4773,-149.7596,20,0,0,"60_SOCMOO2_11",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1384","Moorea_2","60",12,9.32,-17.4773,-149.7596,14.67,0,0,"60_SOCMOO2_12",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1385","Moorea_2","60",13,48,-17.4773,-149.7596,44,0,0,"60_SOCMOO2_13",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1386","Moorea_2","60",14,2.66,-17.4773,-149.7596,25.33,0,0,"60_SOCMOO2_14",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1387","Moorea_2","60",15,1.33,-17.4773,-149.7596,26.67,0,0,"60_SOCMOO2_15",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1388","Moorea_2","60",16,12,-17.4773,-149.7596,18.67,0,2.67,"60_SOCMOO2_16",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1389","Moorea_2","60",17,22.65,-17.4773,-149.7596,28,0,0,"60_SOCMOO2_17",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1390","Moorea_2","60",18,37.33,-17.4773,-149.7596,54.67,0,0,"60_SOCMOO2_18",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1391","Moorea_2","60",19,24,-17.4773,-149.7596,32,0,0,"60_SOCMOO2_19",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1392","Moorea_2","60",2,2.66,-17.4773,-149.7596,36,0,4,"60_SOCMOO2_2",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1393","Moorea_2","60",20,8,-17.4773,-149.7596,68,0,5.33,"60_SOCMOO2_20",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1394","Moorea_2","60",21,20,-17.4773,-149.7596,52,0,2.67,"60_SOCMOO2_21",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1395","Moorea_2","60",22,4,-17.4773,-149.7596,8,0,92,"60_SOCMOO2_22",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1396","Moorea_2","60",23,14.66,-17.4773,-149.7596,38.67,0,0,"60_SOCMOO2_23",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1397","Moorea_2","60",24,10.67,-17.4773,-149.7596,48,0,5.33,"60_SOCMOO2_24",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1398","Moorea_2","60",25,39.98,-17.4773,-149.7596,24,0,0,"60_SOCMOO2_25",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1399","Moorea_2","60",26,17.32,-17.4773,-149.7596,22.67,0,0,"60_SOCMOO2_26",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1400","Moorea_2","60",27,22.65,-17.4773,-149.7596,14.67,0,0,"60_SOCMOO2_27",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1401","Moorea_2","60",28,17.32,-17.4773,-149.7596,41.33,0,0,"60_SOCMOO2_28",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1402","Moorea_2","60",29,26.66,-17.4773,-149.7596,46.66,0,0,"60_SOCMOO2_29",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1403","Moorea_2","60",3,4,-17.4773,-149.7596,40,0,5.33,"60_SOCMOO2_3",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1404","Moorea_2","60",30,14.66,-17.4773,-149.7596,33.33,0,14.67,"60_SOCMOO2_30",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1405","Moorea_2","60",4,4,-17.4773,-149.7596,8,0,89.33,"60_SOCMOO2_4",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1406","Moorea_2","60",5,10.67,-17.4773,-149.7596,13.33,0,77.33,"60_SOCMOO2_5",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1407","Moorea_2","60",6,7.99,-17.4773,-149.7596,54.67,0,1.33,"60_SOCMOO2_6",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1408","Moorea_2","60",7,22.66,-17.4773,-149.7596,54.66,0,8,"60_SOCMOO2_7",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1409","Moorea_2","60",8,13.33,-17.4773,-149.7596,16,0,56,"60_SOCMOO2_8",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1410","Moorea_2","60",9,17.32,-17.4773,-149.7596,44,0,0,"60_SOCMOO2_9",62.242169,12.024915,26.50296,0.488,27.733,27.62207,"Volcanic Island","North-east","Steep","CCA a bit of sediment","Fixed substrate","CCA",23,3,1,1,1
"1411","Moorea_2","90",1,0,-17.4773,-149.7596,17.33,8,41.33,"90_SOCMOO2_1",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1412","Moorea_2","90",10,2.67,-17.4773,-149.7596,0,33.33,66.67,"90_SOCMOO2_10",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1413","Moorea_2","90",11,1.33,-17.4773,-149.7596,8,4,88,"90_SOCMOO2_11",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1414","Moorea_2","90",12,1.33,-17.4773,-149.7596,0,26.67,72,"90_SOCMOO2_12",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1415","Moorea_2","90",13,1.33,-17.4773,-149.7596,40,0,54.67,"90_SOCMOO2_13",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1416","Moorea_2","90",14,1.33,-17.4773,-149.7596,74.67,0,12,"90_SOCMOO2_14",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1417","Moorea_2","90",15,0,-17.4773,-149.7596,20,6.67,62.67,"90_SOCMOO2_15",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1418","Moorea_2","90",16,0,-17.4773,-149.7596,24,0,72,"90_SOCMOO2_16",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1419","Moorea_2","90",17,1.33,-17.4773,-149.7596,49.33,0,45.33,"90_SOCMOO2_17",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1420","Moorea_2","90",18,0,-17.4773,-149.7596,14.67,2.67,80,"90_SOCMOO2_18",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1421","Moorea_2","90",19,5.33,-17.4773,-149.7596,8,8,56,"90_SOCMOO2_19",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1422","Moorea_2","90",2,4,-17.4773,-149.7596,57.33,4,24,"90_SOCMOO2_2",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1423","Moorea_2","90",20,1.33,-17.4773,-149.7596,14.67,10.66,74.67,"90_SOCMOO2_20",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1424","Moorea_2","90",21,1.33,-17.4773,-149.7596,2.67,4,89.33,"90_SOCMOO2_21",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1425","Moorea_2","90",22,0,-17.4773,-149.7596,1.33,6.67,92,"90_SOCMOO2_22",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1426","Moorea_2","90",23,1.33,-17.4773,-149.7596,34.67,26.67,33.33,"90_SOCMOO2_23",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1427","Moorea_2","90",24,0,-17.4773,-149.7596,64,0,9.33,"90_SOCMOO2_24",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1428","Moorea_2","90",25,4,-17.4773,-149.7596,26.67,0,69.33,"90_SOCMOO2_25",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1429","Moorea_2","90",26,0,-17.4773,-149.7596,44,5.33,0,"90_SOCMOO2_26",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1430","Moorea_2","90",27,1.33,-17.4773,-149.7596,18.67,42.66,38.67,"90_SOCMOO2_27",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1431","Moorea_2","90",28,4,-17.4773,-149.7596,68,0,26.67,"90_SOCMOO2_28",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1432","Moorea_2","90",29,0,-17.4773,-149.7596,25.33,0,73.33,"90_SOCMOO2_29",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1433","Moorea_2","90",3,4,-17.4773,-149.7596,46.67,0,40,"90_SOCMOO2_3",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1434","Moorea_2","90",30,0,-17.4773,-149.7596,40,0,42.67,"90_SOCMOO2_30",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1435","Moorea_2","90",4,2.67,-17.4773,-149.7596,58.67,10.67,18.67,"90_SOCMOO2_4",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1436","Moorea_2","90",5,0,-17.4773,-149.7596,18.66,0,77.33,"90_SOCMOO2_5",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1437","Moorea_2","90",6,2.67,-17.4773,-149.7596,41.33,5.33,24,"90_SOCMOO2_6",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1438","Moorea_2","90",7,2.66,-17.4773,-149.7596,0,29.33,70.67,"90_SOCMOO2_7",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1439","Moorea_2","90",8,1.33,-17.4773,-149.7596,30.67,1.33,58.67,"90_SOCMOO2_8",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1440","Moorea_2","90",9,1.33,-17.4773,-149.7596,16,25.33,58.67,"90_SOCMOO2_9",18.54759,3.548368,26.27754,1.023,27.733,26.45728,"Volcanic Island","North-east","Steep","CCA and sediment","Sediment substrate","CCA",6,3,1,1,1
"1441","Rangiroa_1","120",1,0,-14.9803,-147.6132,21.33,0,0,"120_TUARAN1_1",4.316867,0.9871714,26.30599,2.509,28.13178,25.90937,"Atoll","North-east","Steep","Turf, sediment, sponges","Sediment substrate","Sponges",4,3,5.4,1,5.4
"1442","Rangiroa_1","120",10,0,-14.9803,-147.6132,44,1.33,0,"120_TUARAN1_10",4.316867,0.9871714,26.30599,2.509,28.13178,25.90937,"Atoll","North-east","Steep","Turf, sediment, sponges","Sediment substrate","Sponges",4,3,5.4,1,5.4
"1443","Rangiroa_1","120",11,0,-14.9803,-147.6132,22.67,20,0,"120_TUARAN1_11",4.316867,0.9871714,26.30599,2.509,28.13178,25.90937,"Atoll","North-east","Steep","Turf, sediment, sponges","Sediment substrate","Sponges",4,3,5.4,1,5.4
"1444","Rangiroa_1","120",12,0,-14.9803,-147.6132,17.33,21.33,10.67,"120_TUARAN1_12",4.316867,0.9871714,26.30599,2.509,28.13178,25.90937,"Atoll","North-east","Steep","Turf, sediment, sponges","Sediment substrate","Sponges",4,3,5.4,1,5.4
"1445","Rangiroa_1","120",13,0,-14.9803,-147.6132,0,0,0,"120_TUARAN1_13",4.316867,0.9871714,26.30599,2.509,28.13178,25.90937,"Atoll","North-east","Steep","Turf, sediment, sponges","Sediment substrate","Sponges",4,3,5.4,1,5.4
"1446","Rangiroa_1","120",14,0,-14.9803,-147.6132,10.67,0,0,"120_TUARAN1_14",4.316867,0.9871714,26.30599,2.509,28.13178,25.90937,"Atoll","North-east","Steep","Turf, sediment, sponges","Sediment substrate","Sponges",4,3,5.4,1,5.4
"1447","Rangiroa_1","120",15,0,-14.9803,-147.6132,29.33,5.33,0,"120_TUARAN1_15",4.316867,0.9871714,26.30599,2.509,28.13178,25.90937,"Atoll","North-east","Steep","Turf, sediment, sponges","Sediment substrate","Sponges",4,3,5.4,1,5.4
