"","Site","Archipelago","Island","Island_Site","Depth","Quadrat","Category","Cover"
"1814","GAMMAN2","Gambier","Mangareva",2,90,26,"Scleractinian_laminar",26.67
"1817","GAMMAN2","Gambier","Mangareva",2,90,27,"Scleractinian_branching",2.67
"1818","GAMMAN2","Gambier","Mangareva",2,90,27,"Scleractinian_encrusting",8
"1819","GAMMAN2","Gambier","Mangareva",2,90,27,"Scleractinian_laminar",52
"1821","GAMMAN2","Gambier","Mangareva",2,90,28,"CCA",2.67
"1823","GAMMAN2","Gambier","Mangareva",2,90,28,"Scleractinian_branching",1.33
"1824","GAMMAN2","Gambier","Mangareva",2,90,28,"Scleractinian_encrusting",6.67
"1825","GAMMAN2","Gambier","Mangareva",2,90,28,"Scleractinian_laminar",40
"1826","GAMMAN2","Gambier","Mangareva",2,90,28,"Scleractinian_massive",1.33
"1829","GAMMAN2","Gambier","Mangareva",2,90,29,"Fleshy macroalgae",5.33
"1830","GAMMAN2","Gambier","Mangareva",2,90,29,"Scleractinian_laminar",30.67
"1831","GAMMAN2","Gambier","Mangareva",2,90,29,"Scleractinian_massive",1.33
"1835","GAMMAN2","Gambier","Mangareva",2,90,30,"Scleractinian_encrusting",1.33
"1836","GAMMAN2","Gambier","Mangareva",2,90,30,"Scleractinian_laminar",56
"1837","GAMMAN2","Gambier","Mangareva",2,90,30,"Scleractinian_massive",2.67
"1839","GAMMAN2","Gambier","Mangareva",2,120,1,"CCA",4
"1840","GAMMAN2","Gambier","Mangareva",2,120,1,"Crustose algae",4
"1842","GAMMAN2","Gambier","Mangareva",2,120,1,"Fleshy macroalgae",1.33
"1843","GAMMAN2","Gambier","Mangareva",2,120,1,"Scleractinian_laminar",39.99
"1845","GAMMAN2","Gambier","Mangareva",2,120,2,"CCA",12
"1847","GAMMAN2","Gambier","Mangareva",2,120,2,"Scleractinian_encrusting",4
"1848","GAMMAN2","Gambier","Mangareva",2,120,2,"Scleractinian_laminar",41.34
"1850","GAMMAN2","Gambier","Mangareva",2,120,2,"Sponges",4
"1851","GAMMAN2","Gambier","Mangareva",2,120,3,"CCA",6.67
"1853","GAMMAN2","Gambier","Mangareva",2,120,3,"Scleractinian_laminar",41.33
"1855","GAMMAN2","Gambier","Mangareva",2,120,3,"Sponges",4
"1856","GAMMAN2","Gambier","Mangareva",2,120,4,"CCA",5.33
"1858","GAMMAN2","Gambier","Mangareva",2,120,4,"Gorgonia",2.67
"1859","GAMMAN2","Gambier","Mangareva",2,120,4,"Scleractinian_laminar",37.34
"1861","GAMMAN2","Gambier","Mangareva",2,120,4,"Sponges",4
"1862","GAMMAN2","Gambier","Mangareva",2,120,5,"CCA",6.67
"1863","GAMMAN2","Gambier","Mangareva",2,120,5,"Crustose algae",10.67
"1865","GAMMAN2","Gambier","Mangareva",2,120,5,"Gorgonia",2.67
"1866","GAMMAN2","Gambier","Mangareva",2,120,5,"Scleractinian_laminar",24
"1868","GAMMAN2","Gambier","Mangareva",2,120,5,"Sponges",5.33
"1869","GAMMAN2","Gambier","Mangareva",2,120,6,"CCA",8
"1870","GAMMAN2","Gambier","Mangareva",2,120,6,"Crustose algae",16
"1873","GAMMAN2","Gambier","Mangareva",2,120,6,"Scleractinian_laminar",18.66
"1875","GAMMAN2","Gambier","Mangareva",2,120,6,"Sponges",13.33
"1876","GAMMAN2","Gambier","Mangareva",2,120,7,"CCA",6.67
"1877","GAMMAN2","Gambier","Mangareva",2,120,7,"Crustose algae",1.33
"1879","GAMMAN2","Gambier","Mangareva",2,120,7,"Gorgonia",1.33
"1880","GAMMAN2","Gambier","Mangareva",2,120,7,"Scleractinian_laminar",61.33
"1882","GAMMAN2","Gambier","Mangareva",2,120,8,"CCA",6.67
"1884","GAMMAN2","Gambier","Mangareva",2,120,8,"Gorgonia",1.33
"1885","GAMMAN2","Gambier","Mangareva",2,120,8,"Scleractinian_laminar",53.33
"1887","GAMMAN2","Gambier","Mangareva",2,120,8,"Sponges",5.33
"1888","GAMMAN2","Gambier","Mangareva",2,120,9,"CCA",6.67
"1889","GAMMAN2","Gambier","Mangareva",2,120,9,"Cnidaria (non Scleractinian)",1.33
"1891","GAMMAN2","Gambier","Mangareva",2,120,9,"Scleractinian_laminar",45.33
"1893","GAMMAN2","Gambier","Mangareva",2,120,9,"Sponges",6.67
"1894","GAMMAN2","Gambier","Mangareva",2,120,10,"CCA",1.33
"1895","GAMMAN2","Gambier","Mangareva",2,120,10,"Crustose algae",5.33
"1897","GAMMAN2","Gambier","Mangareva",2,120,10,"Fleshy macroalgae",6.67
"1898","GAMMAN2","Gambier","Mangareva",2,120,10,"Scleractinian_laminar",30.67
"1900","GAMMAN2","Gambier","Mangareva",2,120,10,"Sponges",4
"1901","GAMMAN2","Gambier","Mangareva",2,120,11,"CCA",8
"1903","GAMMAN2","Gambier","Mangareva",2,120,11,"Scleractinian_laminar",61.34
"1905","GAMMAN2","Gambier","Mangareva",2,120,11,"Sponges",6.67
"1906","GAMMAN2","Gambier","Mangareva",2,120,12,"CCA",5.33
"1908","GAMMAN2","Gambier","Mangareva",2,120,12,"Scleractinian_laminar",62.67
"1910","GAMMAN2","Gambier","Mangareva",2,120,13,"CCA",6.67
"1911","GAMMAN2","Gambier","Mangareva",2,120,13,"Crustose algae",8
"1913","GAMMAN2","Gambier","Mangareva",2,120,13,"Fleshy macroalgae",2.67
"1914","GAMMAN2","Gambier","Mangareva",2,120,13,"Scleractinian_laminar",33.34
"1916","GAMMAN2","Gambier","Mangareva",2,120,13,"Sponges",6.67
"1917","GAMMAN2","Gambier","Mangareva",2,120,14,"CCA",13.33
"1918","GAMMAN2","Gambier","Mangareva",2,120,14,"Crustose algae",16
"1920","GAMMAN2","Gambier","Mangareva",2,120,14,"Fleshy macroalgae",1.33
"1921","GAMMAN2","Gambier","Mangareva",2,120,14,"Scleractinian_laminar",17.34
"1923","GAMMAN2","Gambier","Mangareva",2,120,14,"Sponges",5.33
"1924","GAMMAN2","Gambier","Mangareva",2,120,15,"CCA",12
"1926","GAMMAN2","Gambier","Mangareva",2,120,15,"Scleractinian_laminar",32.01
"1928","GAMMAN2","Gambier","Mangareva",2,120,15,"Sponges",6.67
"1929","GAMMAN2","Gambier","Mangareva",2,120,16,"CCA",13.33
"1930","GAMMAN2","Gambier","Mangareva",2,120,16,"Crustose algae",1.33
"1932","GAMMAN2","Gambier","Mangareva",2,120,16,"Gorgonia",5.33
"1933","GAMMAN2","Gambier","Mangareva",2,120,16,"Scleractinian_laminar",32
"1935","GAMMAN2","Gambier","Mangareva",2,120,16,"Sponges",4
"1936","GAMMAN2","Gambier","Mangareva",2,120,17,"CCA",1.33
"1937","GAMMAN2","Gambier","Mangareva",2,120,17,"Crustose algae",1.33
"1939","GAMMAN2","Gambier","Mangareva",2,120,17,"Scleractinian_laminar",60
"1941","GAMMAN2","Gambier","Mangareva",2,120,17,"Sponges",4
"1942","GAMMAN2","Gambier","Mangareva",2,120,18,"CCA",14.67
"1943","GAMMAN2","Gambier","Mangareva",2,120,18,"Crustose algae",5.33
"1945","GAMMAN2","Gambier","Mangareva",2,120,18,"Scleractinian_laminar",54.67
"1947","GAMMAN2","Gambier","Mangareva",2,120,19,"CCA",4
"1948","GAMMAN2","Gambier","Mangareva",2,120,19,"Crustose algae",4
"1951","GAMMAN2","Gambier","Mangareva",2,120,19,"Scleractinian_laminar",45.33
"1953","GAMMAN2","Gambier","Mangareva",2,120,19,"Sponges",2.67
"1954","GAMMAN2","Gambier","Mangareva",2,120,20,"Crustose algae",2.67
"1956","GAMMAN2","Gambier","Mangareva",2,120,20,"Scleractinian_laminar",94.67
"1957","GAMMAN2","Gambier","Mangareva",2,120,21,"Crustose algae",33.33
"1959","GAMMAN2","Gambier","Mangareva",2,120,21,"Fleshy macroalgae",1.33
"1960","GAMMAN2","Gambier","Mangareva",2,120,21,"Gorgonia",2.67
"1961","GAMMAN2","Gambier","Mangareva",2,120,21,"Scleractinian_laminar",42.67
"1963","GAMMAN2","Gambier","Mangareva",2,120,22,"CCA",1.33
"1964","GAMMAN2","Gambier","Mangareva",2,120,22,"Crustose algae",2.67
"1966","GAMMAN2","Gambier","Mangareva",2,120,22,"Gorgonia",8
"1967","GAMMAN2","Gambier","Mangareva",2,120,22,"Hydroids",1.33
"1968","GAMMAN2","Gambier","Mangareva",2,120,22,"Scleractinian_laminar",36
"1970","GAMMAN2","Gambier","Mangareva",2,120,22,"Sponges",1.33
"1971","GAMMAN2","Gambier","Mangareva",2,120,23,"CCA",1.33
"1973","GAMMAN2","Gambier","Mangareva",2,120,23,"Fleshy macroalgae",1.33
"1974","GAMMAN2","Gambier","Mangareva",2,120,23,"Scleractinian_laminar",59.99
"1976","GAMMAN2","Gambier","Mangareva",2,120,24,"CCA",9.33
"1977","GAMMAN2","Gambier","Mangareva",2,120,24,"Crustose algae",1.33
"1979","GAMMAN2","Gambier","Mangareva",2,120,24,"Gorgonia",1.33
"1980","GAMMAN2","Gambier","Mangareva",2,120,24,"Scleractinian_laminar",62.67
"1982","GAMMAN2","Gambier","Mangareva",2,120,24,"Sponges",4
"1983","GAMMAN2","Gambier","Mangareva",2,120,25,"CCA",14.67
"1985","GAMMAN2","Gambier","Mangareva",2,120,25,"Gorgonia",6.67
"1986","GAMMAN2","Gambier","Mangareva",2,120,25,"Scleractinian_laminar",34.66
"1988","GAMMAN2","Gambier","Mangareva",2,120,26,"CCA",13.33
"1990","GAMMAN2","Gambier","Mangareva",2,120,26,"Gorgonia",1.33
"1991","GAMMAN2","Gambier","Mangareva",2,120,26,"Scleractinian_laminar",53.34
"1993","GAMMAN2","Gambier","Mangareva",2,120,26,"Sponges",1.33
"1994","GAMMAN2","Gambier","Mangareva",2,120,27,"CCA",17.33
"1995","GAMMAN2","Gambier","Mangareva",2,120,27,"Crustose algae",1.33
"1997","GAMMAN2","Gambier","Mangareva",2,120,27,"Fleshy macroalgae",2.66
"1998","GAMMAN2","Gambier","Mangareva",2,120,27,"Scleractinian_laminar",12
"2000","GAMMAN2","Gambier","Mangareva",2,120,27,"Sponges",5.33
"2001","GAMMAN2","Gambier","Mangareva",2,120,28,"CCA",4
"2002","GAMMAN2","Gambier","Mangareva",2,120,28,"Crustose algae",1.33
"2004","GAMMAN2","Gambier","Mangareva",2,120,28,"Fleshy macroalgae",2.66
"2005","GAMMAN2","Gambier","Mangareva",2,120,28,"Hydroids",1.33
"2006","GAMMAN2","Gambier","Mangareva",2,120,28,"Scleractinian_laminar",21.33
"2008","GAMMAN2","Gambier","Mangareva",2,120,28,"Sponges",5.33
"2009","GAMMAN2","Gambier","Mangareva",2,120,29,"CCA",17.33
"2011","GAMMAN2","Gambier","Mangareva",2,120,29,"Scleractinian_laminar",17.33
"2013","GAMMAN2","Gambier","Mangareva",2,120,29,"Sponges",4
"2014","GAMMAN2","Gambier","Mangareva",2,120,30,"CCA",8
"2016","GAMMAN2","Gambier","Mangareva",2,120,30,"Scleractinian_laminar",29.34
"2018","GAMMAN2","Gambier","Mangareva",2,120,30,"Sponges",4
"2020","SOCBOR1","Society","Bora",1,6,1,"Scleractinian_branching",30.67
"2021","SOCBOR1","Society","Bora",1,6,1,"Scleractinian_encrusting",4
"2022","SOCBOR1","Society","Bora",1,6,1,"Scleractinian_massive",1.33
"2023","SOCBOR1","Society","Bora",1,6,1,"Sponges",1.33
"2025","SOCBOR1","Society","Bora",1,6,2,"Scleractinian_branching",14.67
"2027","SOCBOR1","Society","Bora",1,6,3,"Scleractinian_branching",21.33
"2028","SOCBOR1","Society","Bora",1,6,3,"Scleractinian_encrusting",9.33
"2029","SOCBOR1","Society","Bora",1,6,3,"Scleractinian_massive",6.67
"2031","SOCBOR1","Society","Bora",1,6,4,"Scleractinian_branching",20
"2032","SOCBOR1","Society","Bora",1,6,4,"Scleractinian_massive",13.33
"2033","SOCBOR1","Society","Bora",1,6,4,"Sponges",1.33
"2035","SOCBOR1","Society","Bora",1,6,5,"Scleractinian_branching",18.67
"2037","SOCBOR1","Society","Bora",1,6,6,"Scleractinian_branching",36
"2038","SOCBOR1","Society","Bora",1,6,6,"Scleractinian_encrusting",1.33
"2039","SOCBOR1","Society","Bora",1,6,6,"Sponges",1.33
"2041","SOCBOR1","Society","Bora",1,6,7,"Scleractinian_branching",33.33
"2042","SOCBOR1","Society","Bora",1,6,7,"Scleractinian_encrusting",2.67
"2043","SOCBOR1","Society","Bora",1,6,7,"Scleractinian_massive",2.67
"2044","SOCBOR1","Society","Bora",1,6,7,"Sponges",1.33
"2046","SOCBOR1","Society","Bora",1,6,8,"Scleractinian_branching",46.67
"2047","SOCBOR1","Society","Bora",1,6,8,"Scleractinian_encrusting",8
"2048","SOCBOR1","Society","Bora",1,6,8,"Scleractinian_massive",2.67
"2050","SOCBOR1","Society","Bora",1,6,9,"Scleractinian_branching",28
"2051","SOCBOR1","Society","Bora",1,6,9,"Scleractinian_encrusting",6.67
"2052","SOCBOR1","Society","Bora",1,6,9,"Scleractinian_massive",2.66
"2053","SOCBOR1","Society","Bora",1,6,9,"Sponges",1.33
"2055","SOCBOR1","Society","Bora",1,6,10,"Scleractinian_branching",40
"2056","SOCBOR1","Society","Bora",1,6,10,"Scleractinian_encrusting",1.33
"2057","SOCBOR1","Society","Bora",1,6,11,"Cnidaria (non Scleractinian)",1.33
"2059","SOCBOR1","Society","Bora",1,6,11,"Fleshy macroalgae",1.33
"2060","SOCBOR1","Society","Bora",1,6,11,"Scleractinian_branching",28
"2061","SOCBOR1","Society","Bora",1,6,11,"Scleractinian_encrusting",1.33
"2062","SOCBOR1","Society","Bora",1,6,11,"Scleractinian_massive",2.67
"2064","SOCBOR1","Society","Bora",1,6,12,"Scleractinian_branching",17.33
"2065","SOCBOR1","Society","Bora",1,6,12,"Scleractinian_encrusting",1.33
"2067","SOCBOR1","Society","Bora",1,6,13,"Scleractinian_branching",24
"2068","SOCBOR1","Society","Bora",1,6,13,"Scleractinian_encrusting",5.33
"2069","SOCBOR1","Society","Bora",1,6,13,"Scleractinian_massive",1.33
"2071","SOCBOR1","Society","Bora",1,6,14,"Scleractinian_branching",34.67
"2072","SOCBOR1","Society","Bora",1,6,14,"Scleractinian_massive",5.33
"2075","SOCBOR1","Society","Bora",1,6,15,"Scleractinian_branching",26.67
"2076","SOCBOR1","Society","Bora",1,6,15,"Scleractinian_massive",2.67
"2078","SOCBOR1","Society","Bora",1,6,16,"Scleractinian_branching",24
"2079","SOCBOR1","Society","Bora",1,6,16,"Scleractinian_encrusting",2.67
"2080","SOCBOR1","Society","Bora",1,6,16,"Scleractinian_massive",2.67
"2081","SOCBOR1","Society","Bora",1,6,16,"Sponges",1.33
"2083","SOCBOR1","Society","Bora",1,6,17,"Scleractinian_branching",45.34
"2084","SOCBOR1","Society","Bora",1,6,17,"Scleractinian_encrusting",2.67
"2085","SOCBOR1","Society","Bora",1,6,17,"Scleractinian_massive",1.33
"2087","SOCBOR1","Society","Bora",1,6,18,"Scleractinian_branching",32
"2088","SOCBOR1","Society","Bora",1,6,18,"Scleractinian_encrusting",4
"2089","SOCBOR1","Society","Bora",1,6,18,"Scleractinian_massive",20
"2092","SOCBOR1","Society","Bora",1,6,19,"Scleractinian_branching",8
"2093","SOCBOR1","Society","Bora",1,6,19,"Sponges",2.67
"2095","SOCBOR1","Society","Bora",1,6,20,"Fleshy macroalgae",1.33
"2096","SOCBOR1","Society","Bora",1,6,20,"Scleractinian_branching",14.67
"2097","SOCBOR1","Society","Bora",1,6,20,"Scleractinian_massive",1.33
"2098","SOCBOR1","Society","Bora",1,6,20,"Sponges",1.33
"2100","SOCBOR1","Society","Bora",1,6,21,"Scleractinian_branching",9.33
"2101","SOCBOR1","Society","Bora",1,6,21,"Scleractinian_encrusting",8
"2102","SOCBOR1","Society","Bora",1,6,21,"Sponges",4
"2104","SOCBOR1","Society","Bora",1,6,22,"Scleractinian_branching",29.33
"2105","SOCBOR1","Society","Bora",1,6,22,"Scleractinian_encrusting",2.67
"2106","SOCBOR1","Society","Bora",1,6,22,"Scleractinian_massive",2.67
"2108","SOCBOR1","Society","Bora",1,6,23,"Scleractinian_branching",24
"2109","SOCBOR1","Society","Bora",1,6,23,"Scleractinian_massive",1.33
"2111","SOCBOR1","Society","Bora",1,6,24,"Scleractinian_branching",32
"2112","SOCBOR1","Society","Bora",1,6,24,"Sponges",1.33
"2114","SOCBOR1","Society","Bora",1,6,25,"Scleractinian_branching",30.67
"2115","SOCBOR1","Society","Bora",1,6,25,"Scleractinian_massive",12
"2116","SOCBOR1","Society","Bora",1,6,25,"Sponges",1.33
"2118","SOCBOR1","Society","Bora",1,6,26,"Scleractinian_branching",38.67
"2119","SOCBOR1","Society","Bora",1,6,26,"Scleractinian_encrusting",2.67
"2120","SOCBOR1","Society","Bora",1,6,26,"Scleractinian_massive",2.67
"2121","SOCBOR1","Society","Bora",1,6,26,"Sponges",1.33
"2123","SOCBOR1","Society","Bora",1,6,27,"Scleractinian_branching",44
"2124","SOCBOR1","Society","Bora",1,6,27,"Scleractinian_encrusting",1.33
"2125","SOCBOR1","Society","Bora",1,6,27,"Scleractinian_massive",6.66
"2126","SOCBOR1","Society","Bora",1,6,28,"CCA",2.67
"2128","SOCBOR1","Society","Bora",1,6,28,"Scleractinian_branching",37.33
"2129","SOCBOR1","Society","Bora",1,6,28,"Scleractinian_encrusting",6.66
"2130","SOCBOR1","Society","Bora",1,6,28,"Sponges",1.33
"2131","SOCBOR1","Society","Bora",1,6,29,"CCA",1.33
"2133","SOCBOR1","Society","Bora",1,6,29,"Scleractinian_branching",33.33
