"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","Rubble","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015","ID","Depth_num","TotPoints","Inc_points","Non_Inc_points"
"147","Bora_1","60",6,76,-16.5031,-151.7907,28,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_6",60,75,57,18
"148","Bora_1","60",7,41.32,-16.5031,-151.7907,44,4,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_7",60,75,31,44
"149","Bora_1","60",8,74.67,-16.5031,-151.7907,56,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_8",60,75,56,19
"150","Bora_1","60",9,80,-16.5031,-151.7907,54.67,2.67,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_9",60,75,60,15
"151","Bora_1","90",1,2.66,-16.5031,-151.7907,74.67,9.33,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_1",90,75,2,73
"152","Bora_1","90",10,0,-16.5031,-151.7907,66.67,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_10",90,75,0,75
"153","Bora_1","90",11,0,-16.5031,-151.7907,81.33,4,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_11",90,75,0,75
"154","Bora_1","90",12,0,-16.5031,-151.7907,96,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_12",90,75,0,75
"155","Bora_1","90",13,0,-16.5031,-151.7907,82.67,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_13",90,75,0,75
"156","Bora_1","90",14,0,-16.5031,-151.7907,76,10.67,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_14",90,75,0,75
"157","Bora_1","90",15,2.66,-16.5031,-151.7907,85.33,4,2.67,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_15",90,75,2,73
"158","Bora_1","90",16,0,-16.5031,-151.7907,84,0,4,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_16",90,75,0,75
"159","Bora_1","90",17,0,-16.5031,-151.7907,50.67,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_17",90,75,0,75
"160","Bora_1","90",18,0,-16.5031,-151.7907,80.01,0,1.33,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_18",90,75,0,75
"161","Bora_1","90",19,0,-16.5031,-151.7907,72,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_19",90,75,0,75
"162","Bora_1","90",2,1.33,-16.5031,-151.7907,66.67,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_2",90,75,1,74
"163","Bora_1","90",20,1.33,-16.5031,-151.7907,53.34,1.33,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_20",90,75,1,74
"164","Bora_1","90",21,0,-16.5031,-151.7907,74.66,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_21",90,75,0,75
"165","Bora_1","90",22,2.67,-16.5031,-151.7907,22.67,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_22",90,75,2,73
"166","Bora_1","90",23,2.66,-16.5031,-151.7907,84,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_23",90,75,2,73
"167","Bora_1","90",24,2.66,-16.5031,-151.7907,78.67,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_24",90,75,2,73
"168","Bora_1","90",25,0,-16.5031,-151.7907,32,5.33,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_25",90,75,0,75
"169","Bora_1","90",26,0,-16.5031,-151.7907,54.66,34.67,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_26",90,75,0,75
"170","Bora_1","90",27,0,-16.5031,-151.7907,80,0,5.33,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_27",90,75,0,75
"171","Bora_1","90",28,0,-16.5031,-151.7907,73.33,0,2.67,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_28",90,75,0,75
"172","Bora_1","90",29,0,-16.5031,-151.7907,97.33,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_29",90,75,0,75
"173","Bora_1","90",3,1.33,-16.5031,-151.7907,88,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_3",90,75,1,74
"174","Bora_1","90",30,2.66,-16.5031,-151.7907,77.33,0,4,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_30",90,75,2,73
"175","Bora_1","90",4,0,-16.5031,-151.7907,82.66,0,4,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_4",90,75,0,75
"176","Bora_1","90",5,1.33,-16.5031,-151.7907,80,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_5",90,75,1,74
"177","Bora_1","90",6,0,-16.5031,-151.7907,86.67,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_6",90,75,0,75
"178","Bora_1","90",7,1.33,-16.5031,-151.7907,64,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_7",90,75,1,74
"179","Bora_1","90",8,0,-16.5031,-151.7907,77.33,0,9.33,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_8",90,75,0,75
"180","Bora_1","90",9,0,-16.5031,-151.7907,64,0,0,-0.806880250086798,-0.831055287383762,0.0848458115050118,0.59066727210533,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","CCA, sediment, gorgonias","Sediment substrate","CCA",-1.15943600453663,3,3.9,1,-0.500917276089856,"90_SOCBOR1_9",90,75,0,75
"181","Bora_2","120",1,0,-16.4367,-151.7536,42.67,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_1",120,75,0,75
"182","Bora_2","120",10,0,-16.4367,-151.7536,10.67,33.33,22.67,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_10",120,75,0,75
"183","Bora_2","120",11,1.33,-16.4367,-151.7536,22.67,9.33,2.67,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_11",120,75,1,74
"184","Bora_2","120",12,1.33,-16.4367,-151.7536,41.33,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_12",120,75,1,74
"185","Bora_2","120",13,1.33,-16.4367,-151.7536,60,2.67,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_13",120,75,1,74
"186","Bora_2","120",14,0,-16.4367,-151.7536,26.67,12,17.33,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_14",120,75,0,75
"187","Bora_2","120",15,2.67,-16.4367,-151.7536,32,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_15",120,75,2,73
"188","Bora_2","120",16,0,-16.4367,-151.7536,45.33,2.67,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_16",120,75,0,75
"189","Bora_2","120",17,2.66,-16.4367,-151.7536,44,6.67,2.67,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_17",120,75,2,73
"190","Bora_2","120",18,2.67,-16.4367,-151.7536,25.33,2.67,2.67,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_18",120,75,2,73
"191","Bora_2","120",19,1.33,-16.4367,-151.7536,32,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_19",120,75,1,74
"192","Bora_2","120",2,0,-16.4367,-151.7536,53.33,12,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_2",120,75,0,75
"193","Bora_2","120",20,0,-16.4367,-151.7536,9.33,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_20",120,75,0,75
"194","Bora_2","120",21,0,-16.4367,-151.7536,28,6.67,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_21",120,75,0,75
"195","Bora_2","120",22,2.66,-16.4367,-151.7536,41.33,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_22",120,75,2,73
"196","Bora_2","120",23,0,-16.4367,-151.7536,54.67,0,4,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_23",120,75,0,75
"197","Bora_2","120",24,9.33,-16.4367,-151.7536,32,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_24",120,75,7,68
"198","Bora_2","120",25,0,-16.4367,-151.7536,41.33,13.33,5.33,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_25",120,75,0,75
"199","Bora_2","120",26,1.33,-16.4367,-151.7536,50.67,1.33,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_26",120,75,1,74
"200","Bora_2","120",27,0,-16.4367,-151.7536,17.33,17.33,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_27",120,75,0,75
"201","Bora_2","120",28,2.67,-16.4367,-151.7536,29.33,5.33,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_28",120,75,2,73
"202","Bora_2","120",29,0,-16.4367,-151.7536,45.33,4,4,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_29",120,75,0,75
"203","Bora_2","120",3,0,-16.4367,-151.7536,46.66,18.67,16,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_3",120,75,0,75
"204","Bora_2","120",30,1.33,-16.4367,-151.7536,50.67,0,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_30",120,75,1,74
"205","Bora_2","120",4,0,-16.4367,-151.7536,37.33,10.67,5.33,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_4",120,75,0,75
"206","Bora_2","120",5,0,-16.4367,-151.7536,29.33,0,6.67,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_5",120,75,0,75
"207","Bora_2","120",6,0,-16.4367,-151.7536,54.66,10.67,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_6",120,75,0,75
"208","Bora_2","120",7,2.67,-16.4367,-151.7536,44,6.67,0,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_7",120,75,2,73
"209","Bora_2","120",8,1.33,-16.4367,-151.7536,38.67,21.33,1.33,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_8",120,75,1,74
"210","Bora_2","120",9,0,-16.4367,-151.7536,2.67,42.67,34.67,-0.823740211957405,-0.868018127227901,-0.134389376752712,2.01719794913275,0.419626081912362,0.160174855122155,"Barrier reef","North","Wall","Caves and CCA","Sediment substrate","Sponges",-1.60644747616521,3,3.9,1,-0.500917276089856,"120_SOCBOR2_9",120,75,0,75
"211","Bora_2","20",1,41.32,-16.4367,-151.7536,32,5.33,10.67,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_1",20,75,31,44
"212","Bora_2","20",10,63.99,-16.4367,-151.7536,21.33,10.67,4,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_10",20,75,48,27
"213","Bora_2","20",11,16,-16.4367,-151.7536,52,8,24,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_11",20,75,12,63
"214","Bora_2","20",12,38.66,-16.4367,-151.7536,48,6.67,0,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_12",20,75,29,46
"215","Bora_2","20",13,24,-16.4367,-151.7536,13.33,9.33,53.33,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_13",20,75,18,57
"216","Bora_2","20",14,16,-16.4367,-151.7536,54.67,10.67,17.33,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_14",20,75,12,63
"217","Bora_2","20",15,55.99,-16.4367,-151.7536,28,4,12,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_15",20,75,42,33
"218","Bora_2","20",16,18.67,-16.4367,-151.7536,10.67,9.33,57.33,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_16",20,75,14,61
"219","Bora_2","20",17,10.65,-16.4367,-151.7536,16,2.67,62.67,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_17",20,75,8,67
"220","Bora_2","20",18,45.33,-16.4367,-151.7536,6.67,14.67,33.33,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_18",20,75,34,41
"221","Bora_2","20",19,53.33,-16.4367,-151.7536,24,0,21.33,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_19",20,75,40,35
"222","Bora_2","20",2,57.34,-16.4367,-151.7536,29.33,2.67,9.33,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_2",20,75,43,32
"223","Bora_2","20",20,47.99,-16.4367,-151.7536,49.33,2.67,0,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_20",20,75,36,39
"224","Bora_2","20",21,42.66,-16.4367,-151.7536,37.33,2.67,8,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_21",20,75,32,43
"225","Bora_2","20",22,1.33,-16.4367,-151.7536,2.67,46.67,49.33,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_22",20,75,1,74
"226","Bora_2","20",23,15.99,-16.4367,-151.7536,12,68,4,0.562068185517874,0.55451076542588,0.207216559446184,-0.762928001886101,0.419626081912362,0.381870290970346,"Barrier reef","North","Moderate","Corals","Fixed substrate","None",1.07562135360627,3,3.9,1,-0.500917276089856,"20_SOCBOR2_23",20,75,12,63
